order_id,product_id,add_to_cart_order,reordered
1487113,43290,5,1
936962,24852,1,1
2460080,5077,7,1
1424703,19019,10,1
1103676,11130,36,0
2747816,18418,2,0
1468817,33819,4,1
2515852,2078,5,0
2189461,33623,1,1
3046352,33000,14,0
2535780,39121,18,1
2000477,10177,13,0
1130672,9839,4,1
2726656,35951,6,1
936377,34190,16,1
313130,42441,10,0
1021629,32465,3,1
2445724,40961,5,0
831841,28928,2,1
3309203,27966,4,0
309711,37687,8,1
396148,22849,9,0
243355,27966,9,1
1904014,31328,13,1
3335946,38444,8,1
3366369,17872,7,1
1361790,12481,4,1
530703,39596,2,0
1119441,43338,1,1
2815708,21903,2,1
714229,13481,16,1
658424,36459,3,0
1555716,36550,10,0
411282,10685,7,0
2824493,33401,16,1
1140411,48845,4,0
130043,31915,2,1
865900,42500,5,1
1136902,25489,34,0
2130541,42460,24,1
2271829,32851,5,0
179267,38662,2,0
3239502,47809,2,1
2716231,24514,35,1
1637279,15132,1,0
2262241,9550,2,0
1683401,23622,5,0
1932338,17794,10,1
1084245,9623,4,1
3317656,32740,5,1
544502,32939,5,0
2517489,41149,13,0
3277881,19711,11,0
1641317,48736,5,0
3057611,18811,3,1
2216279,43037,1,0
829557,49478,4,0
396782,13176,1,1
198397,39877,9,1
1769531,16283,3,1
2999148,38988,1,1
2415316,24852,1,1
2345607,4455,10,1
2494050,28204,7,0
443417,41950,10,1
2566035,47500,11,0
1217342,26604,4,1
2990710,38777,2,1
2848076,28241,10,0
2733928,20114,6,0
102150,1025,29,1
2076857,11190,1,1
1464284,21288,24,1
1003748,24184,14,0
2975886,32177,10,1
386136,26209,4,0
837808,41950,8,0
964306,28390,3,0
356215,10960,5,0
2289231,37158,8,1
1500463,9006,2,0
1986040,34525,3,1
1137736,21485,15,1
42890,32566,3,1
1866749,41544,23,0
832114,7987,5,0
2887861,26283,2,1
505434,21903,9,1
1187560,10292,15,1
985607,11210,7,0
76444,21903,16,1
2206632,33768,2,1
1046453,4674,2,1
252559,17122,4,1
1408965,25852,15,1
2619868,21903,4,1
209609,24964,9,1
144790,41319,4,1
3228314,28383,2,1
2122662,8567,17,0
2660022,35470,1,1
2253221,22935,3,0
1218145,18567,2,0
3264669,42557,20,0
150732,890,11,1
864306,4663,1,1
1403774,24852,6,0
2317147,25088,11,0
2179595,31950,2,1
1436489,38318,22,1
1731886,5612,12,1
78990,41618,4,1
599219,9839,1,1
1868184,2974,1,1
858495,24852,6,1
279712,47766,9,1
962696,48600,8,1
1387542,48205,5,1
2137071,18696,14,0
57068,14233,5,0
835483,5785,7,1
1456173,8251,15,1
1559269,26369,9,1
1741804,28373,4,1
1825596,42240,7,0
2249618,45007,2,1
1663592,36082,7,1
83982,25438,1,0
2979055,5450,16,0
391897,30391,19,1
3258272,45535,22,1
773690,26410,4,1
2438367,12845,6,0
952411,20063,3,0
2678724,4210,21,1
2264039,49463,4,1
950841,6383,2,1
832987,287,6,1
2736513,11281,3,0
1015762,33363,4,0
1621472,17461,6,0
2314106,5723,16,1
3379124,20119,5,0
2244277,21011,44,0
2218312,18272,14,1
1969472,24852,6,1
598678,13176,2,1
3368940,42617,15,0
2014698,13194,5,0
579561,15040,1,0
1419511,19057,7,1
2699185,45007,8,0
2082355,28928,14,0
2118778,35921,7,1
2256430,24631,4,1
3390470,10673,3,1
3420109,18079,14,0
2219313,30135,5,1
224868,4605,5,0
1532763,33796,34,0
2287261,21616,9,0
2008349,12144,5,1
1067319,46757,10,1
2491239,47890,12,1
1847326,38067,14,0
898606,26209,10,1
2212035,27344,6,0
2499043,6647,20,0
1537940,21376,10,1
564909,23288,2,1
990631,4210,3,1
1808023,30353,9,1
3377192,4778,3,1
2996861,47766,3,1
2183629,38299,10,0
1774226,38689,2,1
1002468,26032,2,1
3182002,3664,6,0
1345255,5785,3,1
1093821,29871,21,1
1787594,28204,17,0
413757,40706,8,0
562466,48366,3,0
340729,44632,2,1
2918219,43005,12,1
3041430,26864,36,0
1504818,47209,3,1
3161075,25985,1,1
3334164,37646,3,1
2609720,24363,18,0
2609952,27086,19,1
3285592,27471,1,0
570439,24964,2,1
3065194,20682,6,1
1023757,23400,2,0
2769644,7577,2,0
555179,34282,8,0
2139069,29370,10,1
1842412,87,21,0
138797,26369,4,1
2835189,24852,19,1
3406678,45375,6,1
2388018,23532,14,0
523309,2664,17,1
2367193,18594,6,0
802365,37464,24,1
1640790,26209,13,1
2965161,36011,3,1
3139814,12606,4,1
2949496,46667,14,0
2685654,39108,2,1
1699058,16185,23,0
3420109,35510,3,0
3202481,9032,9,0
2407675,24957,6,0
1501530,21019,1,0
74339,45104,2,1
1762623,26790,14,1
3013005,37066,6,1
144658,25533,1,1
3025317,8920,2,0
930783,24253,4,0
1111447,22551,11,1
460074,41787,6,0
1715760,33438,12,0
1540738,28433,17,0
1457074,49621,4,0
3043662,27012,12,0
1829405,11827,4,1
1323783,6748,30,0
2591709,31717,14,1
692588,18234,5,1
3067373,9358,1,1
1129242,22582,14,0
1259545,33705,2,1
1095721,47626,14,1
2209021,27105,17,0
1852565,28842,10,0
2014145,41709,2,0
2008861,32895,26,0
956598,1215,10,1
2945017,14704,7,0
632044,27086,18,0
282220,14761,8,0
3184403,45757,13,0
2520433,10492,9,1
438006,17526,3,0
3180731,10724,9,0
2110507,27104,7,1
1215192,49683,2,1
2817464,4799,14,0
1265648,7388,16,1
2853993,47766,4,0
996086,43961,4,1
2362577,13176,1,1
578809,21386,1,1
2930298,21846,23,0
1433778,46308,4,1
2459416,40593,2,1
1307165,44303,17,1
2920792,48679,16,0
965481,21295,1,0
445985,5025,1,0
2521346,1158,8,1
628588,43768,8,1
3186296,17429,1,1
721286,43712,1,0
1659347,47325,4,0
2929748,40706,7,1
1222537,28849,6,0
1390505,47626,4,0
1440349,43749,25,0
325493,29925,2,0
2005497,47630,10,1
851238,45007,9,1
2562461,28204,5,1
1183588,4097,1,1
868327,33511,13,1
1931815,27548,10,0
3028964,11448,8,1
3368260,11520,3,1
2927396,21903,14,0
2660644,16797,2,1
3162887,37070,2,0
2851215,27344,17,1
2215327,24413,5,1
936732,12087,15,0
631979,27307,20,0
2780918,1516,8,0
1089426,6852,14,1
137777,35221,7,1
1338227,45223,2,1
840488,30117,7,1
2469996,26209,4,0
23625,43352,2,0
42890,49139,16,1
1932923,19678,3,0
331388,31618,8,0
489507,1025,6,1
105667,23457,16,1
394799,8465,5,0
3236789,42356,8,0
1495054,19348,8,1
1794943,17630,19,0
2216462,46676,5,0
2845757,46654,6,1
679548,24852,3,1
1045387,7600,15,0
2679066,3318,5,1
2832302,47177,8,0
1462135,36011,1,1
596253,8680,43,0
1526092,2002,3,0
811116,34164,21,1
61416,35282,21,1
1007228,30489,13,0
89739,46131,3,1
2185490,24852,2,1
2489718,39984,11,1
1967481,40709,6,0
772438,39558,4,1
737834,17021,9,1
237329,47626,6,1
1204769,38647,10,1
1323950,44325,15,0
625976,25138,19,1
990372,28597,1,1
1922947,21903,8,1
638139,43933,5,1
3031830,38557,15,0
1523223,48339,5,0
1517127,39877,10,0
3123681,47209,4,1
3230915,49683,17,1
1728273,26577,1,1
896110,27845,3,1
1382838,24852,2,1
2945565,13259,6,1
362925,14235,6,1
2380125,10749,5,0
584013,47610,9,1
1182025,44666,24,1
471326,9339,7,0
3144949,5212,14,1
1825299,11412,3,0
1692558,48426,4,1
1988943,27845,1,1
3263419,9598,7,0
2258327,16131,12,1
3092814,17104,11,0
1602014,26723,2,1
3101230,14715,1,1
3368260,27521,11,0
1800768,14161,4,1
1092133,47209,4,1
817421,43058,5,1
3132130,34312,17,1
1292798,24373,1,1
2067170,24852,1,0
3301450,8174,18,0
1125686,26900,1,1
1878676,11827,1,0
107605,34069,14,1
2105778,23537,6,0
3390129,24852,4,1
1948054,45082,6,1
20239,2536,6,0
804602,48640,16,1
576359,5248,8,0
102091,38739,10,1
165437,30122,24,1
292236,41806,7,1
3198435,11714,11,1
969412,49075,8,0
424377,40945,24,0
3371718,16797,1,1
873481,32403,1,1
1472013,21137,13,1
2813151,26068,10,0
2170538,22228,1,0
859918,18370,22,1
2195950,31112,3,0
478735,42529,5,0
1932842,24739,12,1
648171,47766,20,1
3123431,49544,5,0
2859906,3330,11,0
1958562,36186,6,1
3040228,8736,4,1
3041736,23888,9,0
1486498,8309,23,0
385791,34740,7,0
225180,31248,3,1
2470439,48679,13,1
491533,31263,13,0
889377,9741,13,1
226091,4847,8,1
1332304,35522,3,0
3359819,1408,1,1
2500431,33527,10,1
1392865,26767,13,0
3062193,25879,13,0
141139,980,20,0
2181603,4605,12,1
1521684,47672,13,1
2369770,37250,5,0
2389733,26863,14,0
3056616,19019,15,1
609518,5114,1,1
584268,34217,17,0
1655886,23233,2,1
1017475,45066,3,1
3080855,33782,12,0
21101,18531,3,1
302032,14488,3,1
1044734,18288,12,0
1403307,9598,1,0
2284337,30233,3,1
1335350,41658,7,1
1320316,21295,24,0
413932,18840,2,1
1203122,23094,18,1
1884122,4962,4,0
1352475,45123,5,1
2495783,14036,15,0
1197695,10602,18,0
1839056,17600,8,1
2045013,46639,22,1
2580316,35986,5,1
3309286,2350,2,0
832948,8277,1,1
2653302,35163,11,0
3296736,23625,10,0
2944682,16521,14,0
877438,12427,33,1
2353764,22124,4,1
400871,25965,5,1
1120771,177,14,1
1851512,9839,4,1
1474949,46868,14,0
2027844,35652,1,1
2760131,47639,4,1
1754007,16589,13,1
2055959,31660,17,0
328285,7663,22,1
1264208,45190,2,1
770332,31355,2,1
1444389,30720,3,1
2632689,18465,3,0
1504743,2452,16,1
1050215,42244,10,1
887275,43961,20,0
159278,40310,4,0
3043627,16797,3,1
1996511,21329,7,1
3096890,26209,27,1
1983951,37029,10,0
674465,18095,5,1
2975918,10814,1,1
1654121,42828,39,1
2684327,30753,2,1
1361442,14870,2,0
2817585,19057,4,1
1939226,28986,11,0
3216160,37687,9,0
1060569,13147,4,1
1787290,47209,12,1
2482578,11777,1,1
570108,5933,12,0
2797892,9171,6,0
2449524,3307,17,1
3123726,34969,9,1
1171452,22034,18,0
610099,22935,11,1
310339,12614,7,1
2723412,6182,7,1
2087054,24852,2,1
2915265,21333,2,1
2831264,40939,1,1
1306291,28529,8,0
1988546,47209,9,1
968500,28248,19,0
1620690,8460,8,0
181651,37119,4,0
2242348,34050,12,1
101222,13829,17,0
84228,3376,11,0
2899379,9471,11,1
1641803,11512,1,0
2782480,44319,3,1
327744,31217,6,0
2268385,4938,4,1
1202532,31562,11,1
515585,39990,2,1
1923609,20842,7,1
3182841,31506,40,0
1531187,34065,15,0
3006215,16965,4,0
1180880,17600,21,1
2117919,31963,10,0
320428,1944,11,0
84123,27966,11,1
1805081,21938,20,0
130562,35855,1,0
3324332,48480,4,0
1227120,23322,16,0
3102337,34862,7,0
2273107,29447,2,1
335421,40593,14,0
3188976,21137,3,1
27159,16462,7,0
1910566,44632,16,1
702826,47626,2,1
1478440,16797,9,1
326058,4952,14,1
75075,26055,4,1
2251894,30672,4,1
2260335,18761,20,0
2037415,39332,3,1
1983126,28577,1,1
1441657,16696,9,1
2414167,7559,10,0
593944,40709,4,1
245229,40541,7,1
1172145,9666,5,1
2434279,25767,6,1
2790298,27521,5,1
2895598,21461,8,0
2511975,26172,11,0
534432,31651,6,1
1008988,27505,11,1
1211571,22935,10,0
2248799,41787,1,1
384680,27966,1,1
1634008,28725,2,1
1538579,23296,1,1
3391887,31506,13,0
1887672,3522,10,1
2768087,27966,2,1
1738253,27086,14,0
682404,22089,9,1
2359514,35750,3,0
907132,17948,5,1
2419879,45850,8,0
495529,8277,4,1
3187047,12668,3,1
1772779,25466,14,0
2246208,2450,6,1
2544592,43789,7,0
1762013,22113,4,1
318975,7503,5,0
2352563,47209,1,1
3257663,32888,6,1
482188,13176,5,1
129173,32052,4,1
265865,24288,10,1
324483,22610,2,0
1679916,48825,5,1
2270792,25640,16,1
200585,45862,5,1
246982,9976,7,0
2907873,41610,19,0
321672,29432,12,0
3173752,1887,16,0
2377572,39697,11,0
511830,22312,1,0
3032575,22963,24,0
779948,31872,29,0
470467,32655,8,1
407125,2014,6,0
1094790,33313,7,1
2049282,48109,1,1
2820103,6636,17,0
2883076,4920,9,1
245529,7987,1,1
571126,10145,5,1
354986,8898,11,0
2957500,18019,4,1
1305249,26283,9,1
155703,19468,8,0
1356331,20995,5,1
1321060,28171,16,1
2538573,20883,9,1
971005,13176,2,1
1983951,22416,14,0
79306,28590,3,0
2088053,13176,3,1
609936,39408,13,1
2704175,24799,12,0
70703,48775,2,0
1868575,47209,28,0
2395297,28058,10,0
775781,22260,7,1
625313,34161,4,0
2642556,29142,5,1
2185235,39863,2,1
1240225,4274,5,1
2499077,38750,14,1
2234426,33249,7,0
898543,432,9,1
1120259,7156,9,0
1613115,30391,2,1
1663630,19156,3,1
623492,27966,8,0
377128,34565,3,1
2078236,47209,5,1
2962157,45329,3,0
3272169,38714,5,1
1595317,35951,11,1
3225008,29071,8,1
2177491,46820,5,1
1125131,4338,7,1
1821200,47144,27,0
2677877,15103,8,0
2429225,27845,1,1
1511284,24518,3,1
476524,23644,21,1
3236106,13176,21,1
3398715,9112,1,1
2298243,21573,3,1
2890336,35233,4,1
3017313,2433,2,1
88968,21137,11,1
603764,30319,17,1
1620476,24658,6,1
1582113,49683,17,1
1251736,11046,7,0
1927651,25588,26,0
3212087,25237,9,0
291706,4605,8,0
320284,6348,9,1
470910,36011,2,1
3091394,20588,2,0
1751119,48745,23,0
1318865,44014,1,1
392497,33394,1,1
3239348,13304,7,1
3329968,34243,7,0
430987,17191,14,1
3378643,13176,1,1
2762930,24231,2,1
549662,38544,4,1
3374501,40852,12,1
228202,29103,2,1
1915691,27845,4,1
1302990,8277,5,1
498219,4006,7,1
1986279,35168,13,1
268550,19468,5,0
2239784,27845,3,1
788525,29821,2,0
375325,10978,6,0
3354673,41610,8,0
2927066,13263,2,0
1093283,47209,5,1
506572,4920,5,1
1719142,43768,10,0
2373533,4053,2,0
236070,5878,8,0
606178,21137,2,0
781900,26836,3,1
1653611,7598,11,1
228082,31933,1,1
1843305,7781,5,1
2789485,812,17,1
219954,10305,8,0
2653383,17872,25,0
2720594,38028,14,1
1657457,45645,3,0
470845,43662,1,1
3355512,9896,4,0
948079,27966,2,1
1253652,29611,8,1
2743603,4920,21,0
2524551,30391,9,1
749835,44170,6,1
786952,35217,1,0
2266150,46313,9,1
2142410,24024,2,1
2296809,21777,7,1
88303,13596,2,1
3374283,36695,12,1
2927435,22935,19,1
2001311,6962,7,1
652698,31778,2,1
615916,34254,11,0
2751533,35361,11,0
289214,21616,1,0
690076,1359,5,0
72925,35163,1,1
2791134,17794,2,0
1168180,23233,5,0
1719559,10613,6,1
1691833,25837,12,1
1096816,24852,7,1
2624131,12793,5,1
347531,48157,5,1
6867,28699,7,0
3339500,24852,6,1
2348175,22035,2,1
3284322,40706,15,1
2494389,38312,9,0
1307322,29382,18,1
85858,32429,2,1
871123,28031,3,0
2641678,8424,2,1
3046293,40078,12,0
2332648,28985,10,0
2413962,31506,7,0
715723,8174,8,1
2078285,32647,9,1
1961613,20118,16,1
2036736,30827,1,1
3352712,41131,10,1
2073196,15925,16,1
2684160,42907,4,1
1773835,18531,19,1
2055402,36717,6,1
1802767,3849,4,1
2818597,41319,36,0
1471891,25232,5,1
1025636,27086,2,1
2329084,29249,2,0
23737,21137,23,1
2872197,18135,12,1
120333,4605,6,0
1833881,30901,6,1
2535570,22935,3,1
2438551,49191,2,1
1790469,7715,1,1
998712,11712,8,1
2366353,46820,7,1
3370883,795,1,1
2863410,7021,5,0
2511975,28465,12,1
2808547,23094,2,0
2550422,24207,3,1
562758,34065,13,0
2703191,11481,30,0
1409668,44170,8,1
2295607,14165,3,1
1968047,46667,6,0
2622289,6655,13,1
3359142,30027,25,1
3028964,42265,3,1
3359187,39322,10,0
3182579,48163,8,0
1490975,33364,56,1
753068,24052,20,0
967881,33731,7,1
1102642,27156,2,1
39351,17579,2,0
1013932,41950,39,1
1301910,25930,24,0
2730158,49131,7,0
832987,24852,5,1
1990013,14221,2,0
2217440,19437,8,0
2366983,22124,7,1
3126518,46127,11,1
2748918,24122,4,0
1811691,28199,10,1
2036528,11819,2,0
1216292,45229,12,1
2024929,46667,6,1
1437936,34668,13,0
1755797,40516,6,1
1345863,9058,1,0
2006156,5652,24,0
2217157,34969,6,0
1387436,13176,3,1
3025799,27845,4,1
2283914,44201,8,1
1190142,23643,9,1
942428,29265,26,0
3419069,33731,7,1
1456473,21137,5,1
545660,7781,19,0
2667031,44949,2,0
3077917,31371,5,0
986402,895,8,1
2896266,38689,19,1
56215,11154,7,0
998712,36695,26,1
1005781,5550,5,1
630972,36943,12,1
2023213,9839,4,1
2692292,34126,7,1
525542,32177,4,1
428235,19612,3,1
1863854,47766,15,1
198665,43713,10,1
165163,46820,7,1
3355686,8539,1,0
2674734,16185,5,0
1056453,33198,14,0
493949,46842,7,1
1281215,23439,18,0
3360095,42611,11,0
702005,34448,6,1
3003248,42736,3,0
1609746,27344,6,1
592158,14849,12,0
1028581,47209,18,1
2586733,42421,2,0
1789616,46239,3,0
1623365,11925,8,1
1220245,4365,12,0
808585,30233,8,1
628117,31040,5,1
1894006,9666,5,0
328700,34969,6,1
2788780,6348,6,1
113729,11790,25,0
602975,35951,1,1
457115,46820,4,0
106790,9092,16,0
1305022,39692,6,1
778363,9139,1,0
2675633,5134,1,1
2220308,7748,3,1
2489802,11365,3,1
821760,46802,4,0
3012614,44795,11,0
3042756,41461,16,1
1528855,34862,7,0
495431,27639,4,1
3104728,19097,15,0
818544,18465,6,0
1300822,48679,5,1
3008981,25691,9,1
2267959,3661,5,0
3182579,4781,5,0
2718809,9804,16,1
1659342,28522,6,0
980029,45447,20,0
1866122,23986,4,1
2133610,41787,8,0
2503858,8277,1,1
1158653,47226,10,0
31330,28050,1,1
2835755,23909,3,0
3286992,24838,18,0
1574704,4085,2,1
1677951,26449,12,0
154183,37538,12,1
1257131,43961,10,1
1383102,40772,1,0
1031577,34969,4,1
218768,47766,2,1
53736,40586,11,0
848600,13251,8,0
878285,1244,6,0
1287228,19660,10,1
3200558,13176,8,0
1894292,27104,13,1
825865,28436,1,1
1165423,21137,2,1
1511426,16290,2,1
385324,41950,2,1
1837376,17526,10,0
3146281,33120,2,0
1334159,42372,5,1
589237,13829,18,1
799487,14449,2,1
81814,42300,4,1
1811866,939,3,0
2146073,22935,18,0
1619238,16793,26,0
2747426,21386,2,1
76827,39037,5,0
117284,39928,3,1
1865558,43772,2,0
595460,41162,7,0
79537,46061,3,1
1296027,15290,5,1
2908322,32904,6,0
2842828,4378,6,0
1271474,48395,8,1
1219786,235,17,0
262479,47325,8,0
906750,40064,10,1
2724606,29447,2,0
1740500,24852,19,1
2144368,43129,13,0
1660522,18465,2,1
2972233,26348,4,1
204382,16617,9,1
2138615,27179,7,0
195765,5769,14,1
1405652,40389,14,0
2788197,21938,9,0
2858689,44359,15,1
2023823,25472,5,1
2849964,29893,5,0
845794,31215,11,1
3285091,10814,19,1
407754,28221,12,1
248971,21243,6,0
2632048,28204,1,1
3202651,34915,5,0
1345067,25272,2,1
1388619,4071,8,0
272157,4461,24,0
2554432,10246,13,1
1679818,39491,7,0
778714,30233,9,0
2422321,25869,20,1
2473430,29129,31,1
2592920,42441,2,0
759948,21267,6,0
2662083,47766,25,1
855403,6808,6,1
2518845,7304,11,0
936937,130,3,1
1874068,48104,16,0
2797900,17429,5,1
114772,6510,16,0
230957,47626,17,0
3383391,35824,10,1
3308884,31883,2,1
949981,9092,14,1
3049345,26209,2,0
204262,31181,8,1
3226006,7781,8,1
255191,22825,5,1
37868,20590,8,1
1878914,44717,4,0
1767258,24489,5,0
3140961,35584,6,0
544557,43504,8,1
3177755,30995,1,1
989838,1994,10,0
2019852,22142,5,1
2901219,32391,7,1
524319,47626,9,1
3015211,7116,7,1
2343704,44975,24,0
3257916,40706,12,0
1342257,39558,10,1
306376,44683,1,0
986938,10749,11,1
2072348,43735,7,0
604853,43209,2,0
77603,46448,23,1
1980832,39554,12,0
1509010,6631,2,1
793351,20940,1,1
2763619,25160,5,1
1588634,22963,7,0
1618843,21137,7,1
109378,8555,11,1
1654855,2982,8,1
1247508,4799,1,0
2148547,35417,2,0
1466556,24852,1,1
2718328,8103,12,1
2038339,21137,12,1
2512523,30489,11,1
1762623,46069,28,1
28581,21903,4,1
2411925,13176,1,1
1410851,8654,7,1
1901379,21137,13,1
2783887,38689,3,0
1511362,49481,8,0
504911,6128,26,0
2923017,39877,8,0
1664038,20734,7,0
1798532,38928,2,1
62628,29987,1,0
2450439,24964,18,1
938973,20383,11,0
2768231,40787,3,0
3161175,33791,8,1
2920004,23323,3,0
2303736,10603,16,1
2211372,47209,6,1
617478,35518,1,1
3134659,3957,1,1
3419266,19173,8,0
1266219,34756,5,0
3026098,48559,3,1
1032638,43749,18,1
385835,311,9,0
2134709,29987,22,0
1798347,21769,3,0
1455168,34005,5,1
1042308,24852,1,1
557374,9007,1,1
2012948,33007,3,1
1393702,18670,10,1
1548278,33000,5,1
1270447,38548,7,0
745583,40459,11,0
2436218,29452,20,0
2423456,30500,7,0
3152657,24852,16,1
110819,48527,5,0
2411975,20512,7,1
1226778,45066,10,1
3029786,13176,1,1
2387286,5818,16,0
2749900,11020,11,1
2735806,44234,7,1
2045254,46906,11,0
1628280,260,9,1
185135,12129,4,0
3065014,20119,1,1
170591,27554,3,0
1079351,38147,7,0
2810846,42320,7,0
729802,23405,9,0
2587298,14862,24,1
1939361,47209,4,1
1834045,25533,6,0
1728155,26604,5,1
2297491,31553,5,0
2898135,4957,7,1
584029,16154,30,1
2197178,39097,12,0
2869976,19246,8,1
559671,46260,8,0
779097,12440,7,1
1936722,47380,5,0
2756090,44661,16,1
2470727,24186,20,0
2473017,24243,5,1
1911929,24852,31,1
2913820,27985,1,0
584268,5077,4,1
2550111,5015,2,1
2100424,12845,8,0
2513383,40199,8,1
1012241,27845,2,1
976630,49075,2,1
1656575,432,1,1
2254934,32864,22,0
384425,6187,1,0
1062808,45763,4,1
2153958,49235,1,1
1369368,31981,5,1
1378129,45866,5,1
2656857,21903,1,1
1969472,40229,15,0
2975758,26152,13,0
1921377,35845,12,0
3073563,47144,5,1
3116327,44289,17,1
861845,46802,3,1
2345607,28289,12,1
3077671,49352,14,1
2657188,24964,26,1
1133200,24881,1,0
632437,33000,4,1
2564377,45918,9,0
3326394,4799,19,1
676607,11266,1,0
1992471,18838,15,0
3385593,500,10,1
2998073,47626,14,0
1273753,2210,3,1
2927769,21267,14,1
798947,39993,9,1
1336531,13176,6,1
1256057,260,7,1
2615364,13176,13,1
2217157,4920,1,1
1887511,43568,13,0
1010292,47759,6,0
2610850,42240,7,1
1722759,781,2,1
2798580,40821,8,1
1526026,26128,10,1
3414323,33043,10,0
1708948,47626,7,1
3168245,7648,1,1
3358979,31717,7,1
330556,8309,7,1
1801376,11738,53,0
554995,890,11,1
2857804,23695,16,1
506533,2314,5,1
2870686,17918,8,1
39348,16823,15,0
918942,19660,1,1
177263,4210,3,1
2790138,31343,4,1
2790161,33120,19,1
1173485,10504,8,1
2377405,27307,2,0
1813118,40449,6,1
1906047,29672,7,1
1823881,46817,12,1
3103529,26209,14,1
1042700,6046,2,1
364736,19816,25,0
1065648,5378,7,0
1118364,47209,11,1
792502,20852,7,1
2068717,22963,5,1
1264763,19154,10,1
1130940,18418,11,1
169242,38689,6,1
663562,16797,10,1
209967,23909,8,1
1901142,47209,5,1
1445443,25659,5,0
438553,36287,11,1
2783633,23909,5,1
308167,9444,17,0
3143794,27454,4,0
747979,13176,1,1
1320817,17948,10,0
3205851,44359,20,1
652718,21405,28,0
1795897,39984,5,0
729520,17313,8,0
1336158,28289,15,0
3118201,45763,15,1
2682002,26209,10,1
2378518,3550,8,1
865265,28986,16,1
1022488,47652,6,1
2142299,15613,1,0
1708973,27845,15,1
2026139,39928,5,0
867570,21019,17,1
2023072,22281,11,0
1618285,16797,4,0
2106974,14896,6,0
1112050,44795,1,1
622204,1335,4,1
1295326,651,2,1
2955453,18691,5,0
2001822,26282,30,1
3052031,47766,10,1
2062589,47166,8,1
3182841,27811,29,1
2910040,25001,2,0
1941726,14739,5,0
1443359,15290,5,1
999339,12170,3,0
3284231,42585,8,0
2921401,2732,8,0
3396245,8193,15,0
2490854,24082,25,1
428118,37630,2,1
3396886,38511,2,0
2263946,1408,9,1
1509837,44359,19,0
2722312,46616,5,1
1272961,38444,9,1
508629,35951,1,1
1035207,21526,2,1
2046958,37646,11,1
1655279,43221,4,1
1924100,29689,2,0
398443,13772,5,1
1719305,17518,16,1
2172159,5699,2,1
2294157,46692,17,1
3246545,21903,5,1
1986654,17123,8,0
2697238,38226,24,1
919712,40600,6,0
83052,16953,18,0
1788741,35951,1,0
2256084,25272,8,1
2015701,45007,15,1
2835036,2731,19,0
998281,26604,8,0
3137789,33147,3,1
2466284,26790,5,1
2321560,12276,8,1
385115,30489,18,1
914214,24852,1,1
3182587,17819,26,0
250107,17835,3,1
1894433,29487,5,1
216131,14567,16,0
1565727,14947,6,1
298722,486,13,0
1230207,36253,7,1
3053559,31623,14,0
5929,18465,6,1
2616183,2067,13,1
1711744,14117,6,0
1785221,44142,13,1
1155466,30391,7,1
1590740,21616,13,1
687764,9076,7,1
3219768,31343,8,0
2161652,19468,12,0
688781,43768,8,1
1789200,22115,4,0
3177164,8986,2,0
2560699,4210,1,1
656332,29594,4,1
2394490,16837,7,1
730709,8021,7,1
2284814,26047,9,1
2828286,47155,2,0
487636,4957,5,1
2245913,16415,4,1
2126654,21288,4,1
2834058,2452,5,1
369125,1582,5,1
257292,5734,19,0
2558971,30668,2,0
72816,11712,2,1
1343044,47209,4,1
2767079,457,18,0
2693934,28431,9,1
656965,5782,10,1
2657188,7361,40,1
2877881,8518,1,1
2291502,26209,2,1
2843477,31915,9,1
1962018,20282,3,0
2756174,35750,1,1
1348761,37131,5,0
1482548,39190,3,1
447795,47626,13,1
8098,19019,2,1
2307694,31315,7,1
859718,18370,2,0
2686125,33083,3,0
1445809,47145,13,0
2656612,48186,1,1
2943301,31801,19,1
2309057,44987,5,0
914625,39428,1,1
746965,24964,6,1
3157710,5853,7,1
1735250,34067,2,0
611662,42152,7,0
130985,34243,6,0
3391302,21903,14,1
1962080,6184,5,1
2591365,7500,1,1
2340876,26298,4,1
2265305,18362,12,1
331885,25758,8,1
2316693,47766,8,1
1371839,45646,5,1
309556,18394,9,1
2437884,17794,5,1
2198093,11777,8,1
776097,36905,4,1
1630889,7693,18,0
2696548,17461,2,1
322618,21292,6,0
1658710,44359,3,0
2961439,27744,8,1
2632769,20580,15,1
2610554,26914,2,1
702428,41570,2,1
1295996,30406,15,1
297788,33894,13,1
1428657,18670,7,1
1834231,2466,7,1
28961,48423,5,0
3264478,7010,7,0
294209,40604,6,1
1925425,6046,3,1
2923933,12797,3,0
451719,38012,4,0
2544912,4451,6,1
929835,40469,5,1
116933,14462,9,0
678353,47402,1,1
2330044,28289,9,1
187267,5258,5,1
2220812,4659,39,0
2866295,10108,7,0
3342315,38312,6,1
852915,16070,22,0
2405940,29418,4,1
681935,24764,3,1
1307852,21903,1,1
2703594,47734,13,1
584013,46676,18,0
126652,6649,11,0
361645,34335,17,1
2618779,12980,3,0
3373889,651,1,1
2546411,44585,1,1
1777560,21527,3,0
1854430,2180,10,1
1802277,18534,2,1
555169,23765,14,1
540093,14704,8,1
3363829,34584,10,0
2832342,26187,4,1
2686906,34635,1,1
780383,25659,6,1
346024,13998,6,1
3150421,22920,3,1
391268,28851,1,0
2254686,20042,12,0
1813118,43122,10,1
540039,32573,6,1
37078,33122,9,1
28961,20357,3,0
698821,22022,5,1
113552,24852,1,0
3063776,502,1,0
