order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
2440466,83052,prior,22,1,12,10.0
1145180,98462,prior,3,6,15,13.0
1733045,123089,prior,5,4,17,13.0
1086522,197921,prior,9,1,9,7.0
3391327,158079,prior,22,4,7,1.0
1434732,111271,prior,21,0,22,5.0
1512232,423,prior,2,2,10,8.0
772201,199997,prior,13,0,10,8.0
2736335,79328,prior,5,5,21,2.0
1335437,26092,prior,52,3,13,2.0
3278531,99912,prior,11,0,18,9.0
2390473,130753,prior,56,5,12,9.0
2339367,147101,prior,17,1,9,6.0
29863,13266,prior,12,0,18,17.0
114831,145044,prior,16,5,18,24.0
1105426,123601,prior,96,6,8,2.0
1450224,189348,prior,6,1,16,0.0
413163,48155,prior,3,0,13,4.0
1476511,8975,prior,19,2,19,9.0
1304095,118986,prior,26,4,21,6.0
2518195,146882,prior,17,3,10,3.0
2508780,73261,train,8,1,9,17.0
1905065,79704,prior,6,1,12,5.0
3159472,17870,prior,29,5,14,0.0
2367183,77253,prior,4,5,14,10.0
193671,186234,prior,9,1,18,18.0
41004,127632,prior,12,5,15,9.0
1995881,6978,prior,72,5,17,4.0
1173372,21077,prior,11,4,15,15.0
2048873,118479,test,10,5,13,0.0
906929,6905,prior,29,1,17,1.0
3231709,28681,prior,49,1,21,5.0
1479659,78962,prior,28,1,9,20.0
449885,179675,prior,11,5,11,19.0
1293442,119302,prior,5,2,16,30.0
3299075,74249,prior,23,2,14,13.0
3121412,29094,train,8,2,12,30.0
2681084,2531,prior,51,4,17,2.0
401731,88303,prior,65,3,6,8.0
3277988,160586,prior,18,4,22,6.0
2225707,51872,prior,23,1,16,13.0
2622827,198565,prior,47,2,12,0.0
1523503,11819,prior,10,2,12,1.0
1398194,126631,prior,2,0,7,30.0
1898547,50219,prior,3,2,13,8.0
352027,60671,prior,14,6,17,7.0
787795,187802,prior,1,4,16,
884889,25659,prior,4,0,10,7.0
871476,184555,prior,2,0,14,30.0
2975482,5663,prior,13,5,14,28.0
938725,16863,test,4,0,12,30.0
1094279,145241,prior,3,1,20,30.0
2263071,4377,prior,5,2,13,21.0
400965,37839,prior,23,0,10,7.0
1424266,13260,prior,29,1,14,7.0
1289667,114652,prior,6,6,10,30.0
3410879,151900,prior,10,0,11,5.0
521702,54112,prior,28,0,9,1.0
894467,73690,prior,28,5,12,11.0
753891,131601,prior,29,2,10,6.0
1402703,78387,train,10,2,12,7.0
1869208,56628,prior,7,2,14,4.0
316488,86322,prior,49,4,12,11.0
157201,4807,prior,90,5,16,0.0
1251542,176604,prior,38,3,13,2.0
122891,177758,train,5,5,13,8.0
1862763,186627,prior,1,4,6,
1037041,139950,prior,4,6,16,14.0
1744692,9052,prior,12,4,19,10.0
1994456,35167,prior,25,4,15,4.0
2816688,205492,prior,5,6,15,30.0
2734300,151500,prior,12,0,9,13.0
2625467,168966,prior,9,0,18,0.0
1345650,132963,prior,25,6,12,3.0
3278523,198737,prior,8,1,21,3.0
2476260,182558,prior,60,6,16,1.0
695471,63849,prior,32,5,17,5.0
2241851,162402,prior,5,1,18,5.0
560448,141653,prior,13,4,9,26.0
294084,147979,prior,33,1,17,8.0
408402,181067,prior,17,1,10,7.0
585554,64744,prior,6,5,11,22.0
1118870,51947,prior,22,4,15,4.0
2347513,3713,prior,9,4,19,11.0
2477074,68171,prior,2,3,9,12.0
1122856,38495,prior,81,0,17,2.0
1331173,92475,prior,12,5,9,7.0
1511397,1620,prior,2,6,10,30.0
2398318,2215,prior,29,1,13,1.0
2492106,55657,prior,7,1,13,5.0
1209598,88792,prior,14,1,10,9.0
2505075,196063,prior,2,1,9,17.0
1322181,200380,prior,16,1,11,8.0
582908,8800,prior,8,5,17,30.0
101449,66294,prior,24,3,7,4.0
140233,56218,prior,71,4,13,3.0
2871790,76492,prior,4,1,19,21.0
440133,48181,prior,3,0,13,14.0
3133888,33662,prior,4,2,15,7.0
1466184,72382,prior,2,1,15,11.0
2409749,96208,prior,3,1,8,20.0
147438,153810,prior,34,4,12,8.0
2509297,175366,prior,44,6,3,10.0
2492223,144776,prior,24,0,11,10.0
1989120,162069,train,7,3,16,30.0
2372903,196734,prior,13,3,11,2.0
1270807,163505,prior,5,2,18,5.0
2080955,206158,prior,12,1,10,10.0
1603756,77259,prior,2,1,13,30.0
3357231,64829,prior,37,6,17,14.0
1527941,181193,prior,26,6,14,17.0
1617508,71007,prior,37,1,15,1.0
2037163,169354,prior,2,0,14,10.0
762580,67642,prior,18,0,16,15.0
2532837,199981,prior,17,6,10,13.0
1873273,146600,prior,7,6,23,0.0
1230061,145081,prior,12,1,18,8.0
1602014,173510,prior,4,6,12,7.0
649612,142745,prior,11,4,13,18.0
1238715,121051,prior,3,5,11,30.0
665559,54351,prior,16,1,8,10.0
520712,169455,prior,69,6,14,5.0
2069651,131432,prior,58,0,9,9.0
3047126,125117,prior,49,4,15,8.0
2602195,103873,prior,12,1,14,3.0
605747,159142,prior,17,5,16,4.0
918643,192177,prior,27,1,10,3.0
1818360,76591,prior,1,1,9,
927481,110022,prior,22,3,19,0.0
3264065,87629,prior,21,6,12,6.0
2796219,18227,prior,7,2,14,4.0
784283,124455,prior,63,0,8,5.0
1677177,112618,prior,25,2,15,5.0
2925361,68934,prior,8,1,16,7.0
411451,27868,prior,17,5,22,6.0
3079747,180209,prior,1,0,15,
1536813,152310,prior,39,6,12,7.0
101761,85106,prior,16,2,16,4.0
1610086,94527,prior,6,2,11,30.0
564834,79549,prior,44,6,15,5.0
3316456,122911,prior,25,6,13,3.0
2025748,6704,prior,17,0,16,14.0
1423416,198698,prior,28,2,16,4.0
2384137,148563,prior,31,5,18,7.0
1722260,125802,prior,4,0,9,15.0
1513473,108066,prior,1,4,18,
1737582,96747,test,12,0,10,7.0
1599916,106879,prior,45,0,7,1.0
1646869,151335,prior,12,1,15,30.0
367209,132253,prior,14,1,9,8.0
3059769,77218,prior,55,4,23,4.0
2601521,85648,prior,11,5,9,3.0
2350346,46194,test,4,3,7,21.0
2531914,192723,prior,14,3,14,1.0
2158591,113398,prior,24,6,14,4.0
2971109,130634,prior,18,2,8,17.0
1755009,22801,prior,3,3,15,5.0
2562601,41789,prior,7,0,11,8.0
1073083,84589,prior,71,2,14,0.0
1132228,83860,prior,26,1,21,5.0
2853306,79238,prior,12,5,7,3.0
1458267,57601,prior,37,3,17,0.0
1823455,56638,prior,37,2,10,5.0
3155542,151061,prior,16,1,8,3.0
628690,6874,prior,3,0,18,15.0
2156914,22802,prior,11,3,13,5.0
3276578,203174,prior,23,1,21,3.0
552818,170158,prior,19,0,10,14.0
2958198,184879,prior,1,1,8,
3306537,70577,prior,33,5,13,3.0
2034115,146837,train,24,3,11,30.0
13025,197036,prior,11,6,18,30.0
749046,74469,prior,12,0,17,1.0
632195,88638,prior,15,6,11,6.0
2751101,59210,train,9,3,10,12.0
1331673,16789,prior,1,4,15,
1661654,34347,prior,48,0,9,6.0
2678893,28417,prior,2,6,12,2.0
1500160,5971,prior,55,4,11,3.0
1019569,144755,prior,3,3,19,30.0
509065,201247,prior,40,2,16,3.0
2738052,113338,prior,1,3,7,
1578202,160332,prior,2,0,14,8.0
2467581,95303,prior,8,3,10,6.0
1584065,128695,prior,8,1,17,12.0
673621,30250,prior,6,1,17,11.0
297305,108047,prior,67,3,22,2.0
2249733,124241,prior,5,5,9,4.0
655150,204234,train,7,2,10,30.0
1318374,76205,prior,61,0,12,2.0
3024762,159781,prior,7,4,12,6.0
255825,86905,prior,30,4,18,2.0
1939712,60527,prior,18,1,18,6.0
1796157,13053,prior,37,6,10,2.0
3149111,180643,prior,1,1,11,
2505564,13317,prior,3,0,21,6.0
174285,180237,test,100,6,11,2.0
1498638,160563,prior,9,6,10,19.0
1914512,78733,prior,3,2,8,2.0
2589674,143340,prior,7,4,16,30.0
1305041,196020,prior,2,5,20,30.0
2686125,89599,prior,12,2,13,4.0
2330807,160127,prior,1,0,15,
1148891,145642,prior,8,0,13,4.0
565638,146600,prior,15,1,16,0.0
2910071,25626,prior,6,4,16,1.0
3304330,138409,prior,5,5,14,7.0
3030749,97776,prior,6,0,20,23.0
2569574,179752,prior,35,4,16,1.0
1728289,68383,prior,18,5,8,4.0
1004641,153105,prior,15,3,15,18.0
2324122,59819,prior,70,5,10,2.0
1670595,193212,prior,12,0,10,4.0
3161459,177149,prior,3,2,20,30.0
1405719,111599,prior,7,5,22,30.0
1572978,20965,prior,74,0,18,6.0
164045,89713,prior,16,5,13,7.0
53901,125144,prior,4,1,9,15.0
1285212,12266,prior,29,4,20,12.0
243986,104077,prior,29,0,9,6.0
871899,159780,prior,2,1,12,4.0
839220,74117,prior,5,4,21,6.0
2238173,19625,prior,10,4,6,10.0
2159785,50769,prior,11,0,6,17.0
1750046,187007,prior,20,5,21,8.0
655965,71354,prior,4,6,10,6.0
791953,102459,prior,4,1,16,16.0
869761,64822,prior,18,3,17,5.0
2048413,86866,prior,9,1,23,6.0
879730,125481,prior,20,0,16,7.0
2148496,195512,prior,9,1,16,27.0
2407893,2941,prior,25,3,16,8.0
48333,80264,prior,11,3,7,30.0
3404021,127852,prior,2,0,11,7.0
1066867,147909,prior,6,2,19,16.0
2440559,151954,prior,24,4,9,4.0
2811358,162359,prior,2,0,12,30.0
1352107,77503,prior,48,1,11,4.0
2330511,45098,prior,55,6,16,6.0
1152580,26592,prior,10,4,20,4.0
58438,87291,train,16,5,15,19.0
1759314,152231,prior,29,6,9,3.0
1751811,99106,prior,10,4,22,10.0
622286,165220,prior,58,0,21,6.0
761313,27294,prior,5,5,16,6.0
1293786,201542,prior,17,6,16,13.0
1566681,161869,prior,54,1,17,2.0
3048215,100825,prior,53,4,13,1.0
3372440,161087,prior,6,3,15,11.0
1487937,109163,prior,9,0,15,30.0
1504541,162864,prior,9,3,17,9.0
1453337,22778,prior,3,1,8,30.0
1998942,126891,prior,16,5,18,5.0
3169572,40819,prior,7,0,17,3.0
338763,84000,prior,9,1,19,8.0
1149714,86367,prior,8,0,17,6.0
621807,160869,prior,28,1,11,27.0
1287180,12414,train,32,3,9,4.0
1676163,168096,prior,22,4,14,10.0
869971,140346,prior,15,6,16,18.0
188303,43538,train,5,6,12,6.0
2496648,71822,prior,20,1,9,8.0
314000,102435,prior,37,5,12,2.0
3044574,133650,prior,15,6,13,6.0
298317,99051,prior,6,1,15,2.0
625505,35603,prior,1,5,6,
2930883,191600,prior,80,1,14,5.0
2528077,68852,prior,58,0,7,13.0
291642,150827,train,7,2,7,1.0
344447,45186,prior,52,2,12,14.0
2509996,67559,prior,42,4,22,3.0
496897,158663,prior,19,0,11,15.0
1531337,153700,prior,3,2,16,6.0
3094593,174981,prior,18,5,20,11.0
2231964,126891,prior,64,3,11,10.0
2828563,97265,prior,10,2,13,12.0
2569736,127155,prior,29,5,19,5.0
1788741,205087,prior,1,1,15,
3310037,50057,prior,37,0,20,10.0
1847042,204415,prior,5,0,13,9.0
3053559,59786,prior,24,6,16,6.0
51479,21059,prior,27,1,11,3.0
2429225,144304,prior,81,0,12,6.0
744550,159488,prior,52,0,9,7.0
1636600,78883,prior,35,4,8,8.0
3256853,90880,prior,2,2,13,14.0
1163532,198823,prior,32,3,9,9.0
894203,134950,prior,11,3,9,7.0
541743,59123,prior,10,0,18,4.0
1779806,83546,prior,2,3,20,30.0
3308777,136384,prior,1,6,15,
680276,121133,prior,23,2,12,4.0
2583293,205968,prior,8,5,7,7.0
2518592,29611,prior,8,2,11,4.0
88119,157506,prior,47,1,8,4.0
759087,59778,train,4,2,17,30.0
12335,2638,prior,36,6,14,8.0
1616665,140202,prior,9,6,12,6.0
3194806,49695,prior,18,5,14,4.0
2607741,185553,prior,1,4,21,
1442089,82474,prior,4,2,17,4.0
759044,158769,prior,4,0,18,11.0
1842994,46687,prior,4,2,23,30.0
1683607,204157,prior,8,1,18,11.0
2282529,23797,train,30,6,16,7.0
913191,22829,prior,25,0,10,8.0
3266299,105768,prior,23,0,10,15.0
2785752,22555,prior,2,1,10,21.0
3200662,28895,prior,5,2,21,30.0
1813143,166185,prior,17,3,9,13.0
575493,116864,prior,21,0,17,18.0
3226923,32601,prior,7,2,16,30.0
994829,103206,train,100,2,21,1.0
2858592,34807,prior,9,2,7,30.0
1819197,205237,prior,44,3,12,1.0
1777516,153169,prior,22,3,17,5.0
334244,79289,prior,17,2,15,7.0
1722200,83212,prior,2,5,15,14.0
364478,133276,prior,1,3,13,
686973,143650,prior,4,2,9,30.0
3026445,135601,prior,4,1,15,11.0
218909,184477,prior,9,2,9,12.0
3155792,52334,prior,28,3,13,3.0
3054133,122874,prior,14,5,15,30.0
1990585,144170,prior,7,0,15,28.0
309979,141835,prior,17,2,8,19.0
2036766,81775,prior,8,2,17,4.0
974901,191664,prior,11,4,9,15.0
174908,137596,prior,1,3,12,
3383391,9287,prior,12,0,14,7.0
3126243,177318,train,18,6,11,30.0
2490749,108104,prior,27,1,10,5.0
1285013,23927,prior,13,3,8,16.0
2945343,197006,prior,47,1,10,3.0
2598225,119184,prior,33,1,10,24.0
159369,169566,prior,2,5,14,12.0
175709,110512,prior,9,3,13,25.0
1550411,53764,prior,1,0,18,
3103777,143037,prior,77,4,7,3.0
209129,164055,prior,74,5,13,3.0
1392477,205083,prior,12,3,10,8.0
2647327,61275,prior,2,0,18,7.0
2449351,61745,train,14,2,17,8.0
491524,6219,prior,13,2,11,6.0
156103,165124,prior,16,6,9,3.0
1322678,128590,prior,26,2,12,5.0
318119,41061,prior,20,0,16,10.0
797488,96736,prior,9,6,16,5.0
2038684,80883,prior,18,3,18,4.0
1242037,12586,prior,30,4,12,7.0
3006557,187800,prior,3,3,22,2.0
1838315,157924,prior,28,4,13,6.0
1866598,8320,prior,6,0,16,9.0
2136176,94196,prior,8,5,13,10.0
1680234,142281,prior,23,3,9,3.0
3033479,155971,prior,5,4,8,13.0
697016,25406,prior,26,1,9,5.0
422598,175117,prior,13,3,16,16.0
2420759,43939,prior,1,6,20,
702826,193550,prior,38,6,12,5.0
2185620,60052,prior,38,3,11,3.0
1477523,71408,prior,3,0,8,7.0
1458650,105250,prior,11,6,16,30.0
2378170,177782,prior,17,4,8,23.0
365793,10071,prior,14,4,20,9.0
2529543,112468,prior,16,4,13,28.0
2636190,50350,prior,1,1,15,
1090746,34065,prior,10,2,22,5.0
2639244,134916,prior,3,2,22,28.0
3231663,102593,prior,8,0,16,13.0
1008861,180162,prior,7,1,8,30.0
1656663,196863,prior,5,0,17,11.0
886282,53995,prior,6,1,13,4.0
2274360,47909,prior,14,2,8,15.0
1407589,20485,prior,9,1,9,8.0
181376,24312,prior,21,3,13,4.0
349686,16712,prior,50,0,11,4.0
2101862,41943,prior,22,2,16,11.0
1843112,201291,prior,3,3,18,30.0
1471105,70307,prior,49,3,9,4.0
2782480,89044,prior,24,2,17,13.0
255726,69058,prior,27,1,15,7.0
181187,45075,prior,20,3,15,19.0
1642792,126738,prior,13,2,15,30.0
810722,51329,prior,16,5,11,20.0
2327950,133143,prior,9,2,17,30.0
2779124,193893,prior,1,6,12,
883475,100901,test,7,2,18,25.0
71628,116919,prior,4,2,14,30.0
371272,53522,prior,1,3,9,
2930299,166102,prior,32,0,10,2.0
2259202,82064,prior,2,4,12,30.0
3227574,145757,prior,2,3,19,3.0
530026,172981,prior,13,1,13,17.0
1949559,197200,prior,3,3,18,16.0
2154740,14773,prior,23,2,9,7.0
1889915,75129,prior,5,6,10,26.0
1407173,14275,prior,22,5,19,6.0
2733579,71523,prior,14,0,15,14.0
438818,192711,test,30,6,20,26.0
2989618,47387,prior,8,3,14,1.0
2979104,4743,prior,54,1,11,0.0
2069349,2539,prior,9,0,7,10.0
2881035,198004,prior,51,6,13,3.0
1067305,21949,prior,17,3,10,8.0
402149,55261,prior,9,6,7,6.0
3349911,109952,prior,9,1,15,14.0
1126892,157062,prior,32,5,21,6.0
3106119,155670,prior,8,6,11,2.0
3286039,43453,prior,14,5,14,20.0
1655714,125592,prior,28,0,21,7.0
1960203,171751,prior,3,6,8,14.0
2999322,20653,prior,4,3,16,4.0
1377700,174568,prior,24,4,11,6.0
1161978,202082,prior,9,2,13,6.0
3108994,94184,prior,1,5,13,
2105785,68961,prior,17,0,11,7.0
3150935,102829,prior,8,0,16,4.0
1486873,61351,prior,3,2,9,15.0
1739738,473,train,12,0,12,18.0
2514893,44182,prior,59,5,19,2.0
1916473,151843,prior,7,5,15,12.0
1419511,31518,prior,30,5,20,8.0
1424465,185499,prior,9,4,8,30.0
515509,28585,prior,1,2,19,
2627894,79710,prior,5,6,11,30.0
2346093,46717,prior,1,5,23,
6220,65959,prior,4,1,12,4.0
1344319,6312,prior,2,1,13,29.0
1743709,22414,prior,1,1,12,
1189830,57310,prior,2,2,16,9.0
648573,280,prior,41,0,19,27.0
344455,162478,prior,14,1,16,3.0
979933,44209,prior,3,0,7,30.0
545645,144691,train,4,4,19,30.0
2733003,103643,prior,29,4,9,7.0
3229010,174125,prior,5,3,16,11.0
2360552,183550,prior,13,0,10,8.0
1485837,128374,prior,32,4,15,3.0
3231193,73503,prior,13,4,13,2.0
1651783,169673,prior,25,6,16,7.0
724937,146354,prior,8,1,6,8.0
125577,191629,prior,9,1,18,14.0
2264086,74312,prior,8,5,5,11.0
2427033,144200,prior,10,6,15,6.0
708626,78899,prior,2,0,14,30.0
2805172,198060,prior,22,6,8,2.0
2274280,196956,prior,8,3,13,28.0
727546,10181,prior,5,5,12,25.0
2498055,154606,prior,3,2,10,2.0
994942,96508,prior,3,5,16,9.0
381193,194342,prior,11,5,19,4.0
2760283,95274,prior,21,1,11,8.0
2152950,58247,prior,7,4,22,11.0
2319743,37093,prior,39,3,14,9.0
3302220,111903,prior,8,1,11,14.0
314403,201822,train,7,2,9,30.0
3245202,126324,prior,3,1,15,16.0
619124,74575,prior,49,5,8,4.0
1078614,108924,prior,1,0,17,
2024889,131425,prior,22,0,16,6.0
2577923,61082,prior,11,4,16,8.0
1430372,37012,prior,4,2,0,8.0
2446003,179124,prior,3,0,15,21.0
1360052,141093,train,6,0,14,30.0
389338,183494,prior,6,0,20,7.0
1562699,86646,prior,15,3,9,14.0
1249563,163739,prior,11,0,9,7.0
1276448,86425,prior,49,4,6,4.0
1620476,56920,prior,12,2,11,30.0
752496,49884,prior,5,0,10,30.0
2270548,101516,prior,3,0,18,14.0
656368,197424,test,10,0,10,5.0
1306960,24036,prior,28,6,9,3.0
401966,72077,prior,3,1,8,14.0
3251637,119480,prior,12,6,11,25.0
970647,78105,prior,7,0,13,5.0
1098525,88520,prior,3,1,16,6.0
2016079,64865,prior,20,3,11,7.0
3015783,65991,prior,16,5,18,7.0
391859,69087,prior,6,3,12,3.0
633775,78718,prior,2,6,22,5.0
1421792,30726,prior,7,3,11,6.0
1163359,119514,prior,1,2,19,
216288,96592,prior,3,2,20,30.0
1484394,127640,prior,6,5,11,2.0
829565,149209,prior,15,1,10,7.0
295111,159991,prior,5,3,12,9.0
2684327,54817,prior,13,2,8,5.0
867610,194149,train,35,6,17,6.0
669026,131699,prior,13,1,17,4.0
3241423,80879,train,68,2,11,4.0
2852822,43663,prior,2,2,8,16.0
687410,129264,prior,5,1,22,26.0
823192,102236,test,7,0,13,7.0
403188,107509,prior,31,6,20,6.0
1337242,75687,prior,2,3,12,30.0
2589413,192060,prior,62,4,13,6.0
1466763,178662,prior,6,2,14,3.0
2945889,84030,prior,6,3,19,30.0
272480,25681,prior,4,2,17,30.0
513611,114811,prior,38,1,11,7.0
2433265,28017,prior,3,5,18,1.0
3306396,99996,prior,8,1,12,17.0
868221,179544,prior,13,0,13,19.0
2531865,158650,prior,9,3,7,15.0
2387935,13701,prior,32,0,18,4.0
431153,150839,prior,13,2,14,20.0
2913880,103068,prior,9,1,8,30.0
2751061,179242,prior,14,1,9,7.0
1088807,188839,prior,12,0,14,7.0
2404929,173792,prior,14,5,14,5.0
3228122,98085,prior,60,5,14,2.0
2659651,204237,prior,48,5,13,4.0
2485044,170524,prior,10,5,21,6.0
880120,153155,prior,25,2,12,3.0
3391946,132765,prior,6,1,17,11.0
2007012,96606,train,7,3,18,17.0
2067144,113041,prior,2,1,10,21.0
3341799,125744,prior,7,0,11,5.0
1212354,195479,prior,4,3,9,6.0
3049565,173603,prior,13,3,12,4.0
106583,87910,prior,6,6,22,21.0
844911,75581,prior,7,6,14,30.0
2523038,69198,test,8,2,10,30.0
3073703,105473,prior,5,3,10,30.0
529338,34593,prior,8,4,17,7.0
703970,44962,prior,2,5,11,11.0
1709801,152464,prior,8,1,20,30.0
2289497,200730,prior,11,0,0,15.0
300194,186599,prior,54,0,14,6.0
1357880,4825,prior,27,0,14,7.0
2635083,141625,prior,8,6,12,5.0
2533973,78252,prior,7,6,16,30.0
130228,101494,prior,9,1,15,5.0
2196638,139558,prior,13,4,12,6.0
1665511,119647,prior,4,1,8,17.0
1277480,48379,prior,36,0,11,1.0
90565,97491,prior,2,6,22,27.0
235361,108373,prior,14,2,11,6.0
2410739,129867,prior,95,5,10,2.0
183226,179541,prior,1,6,11,
2615800,71354,prior,48,1,7,4.0
3266099,21598,prior,8,0,12,18.0
2269255,155646,prior,73,0,18,6.0
451359,71952,prior,21,1,19,17.0
549258,161872,prior,35,0,10,10.0
617020,177988,prior,19,6,7,1.0
779948,74712,prior,1,6,17,
2705160,48436,prior,1,2,10,
1804709,147906,prior,1,1,18,
1747590,83803,train,12,6,10,30.0
2096468,133501,prior,6,2,11,4.0
123345,50608,prior,37,0,13,9.0
1948767,83624,prior,27,6,17,16.0
710604,180846,prior,41,5,20,10.0
937355,87888,prior,34,0,8,7.0
1782855,68500,prior,62,5,15,3.0
3331081,123498,prior,65,5,15,4.0
2327147,114375,prior,30,1,11,8.0
686883,172723,prior,5,1,13,5.0
2408885,134130,prior,16,3,8,9.0
1476033,165131,prior,2,3,11,21.0
2054168,174803,prior,1,6,14,
1043645,117102,prior,14,2,9,5.0
2051055,198348,prior,4,0,10,14.0
1475296,97362,prior,6,6,13,6.0
2450444,142039,prior,47,3,14,5.0
552622,23183,prior,5,3,20,11.0
2630863,187311,prior,25,3,14,16.0
2443007,160340,prior,4,3,15,2.0
1357772,101837,prior,5,0,14,30.0
1997825,186824,prior,1,5,15,
3398932,14489,prior,47,6,1,4.0
3330105,204039,prior,52,2,11,18.0
2660007,33552,prior,25,1,20,6.0
238835,18674,prior,12,6,10,10.0
2932336,124481,prior,35,1,20,0.0
2496774,59226,prior,6,4,8,24.0
871839,47244,prior,60,1,18,4.0
2708800,133879,prior,12,4,8,30.0
1351593,149816,prior,1,3,16,
791221,197909,prior,42,0,8,6.0
3023520,187891,prior,20,2,10,7.0
1302414,54775,prior,22,2,11,12.0
2534166,128783,prior,2,3,12,27.0
1768103,66762,prior,43,3,14,8.0
2487687,69758,prior,12,3,15,12.0
1723885,204996,prior,1,0,16,
834781,156916,prior,25,2,17,7.0
1983271,31257,prior,14,1,15,5.0
2673772,10265,prior,55,0,16,2.0
3336365,124066,train,18,1,19,11.0
3339525,72136,prior,46,6,13,10.0
649272,197762,prior,41,1,19,1.0
15300,35286,prior,5,0,20,3.0
47229,82366,prior,12,1,10,13.0
119609,87525,prior,1,6,12,
2244797,111246,prior,2,0,22,3.0
566682,139131,prior,3,4,20,4.0
2538019,129268,prior,44,3,11,0.0
2172026,957,prior,20,3,10,2.0
3269956,131092,prior,12,5,9,20.0
3156078,113646,test,36,4,20,16.0
3404883,17202,prior,44,1,17,5.0
2015370,17434,prior,2,5,10,30.0
346771,99955,prior,70,3,7,2.0
1199888,194503,prior,28,0,11,5.0
436001,36943,prior,5,1,14,9.0
1190757,52668,prior,17,1,8,7.0
2060608,35618,prior,1,0,10,
3275934,86129,prior,54,5,12,1.0
2336742,203699,prior,6,2,14,6.0
487258,199528,prior,9,3,11,5.0
1449030,58326,prior,6,1,18,1.0
2632616,176810,prior,6,0,12,30.0
1152749,39144,prior,36,6,20,14.0
1023657,154787,prior,10,6,13,28.0
131507,118597,prior,6,5,11,20.0
158260,114367,prior,1,0,16,
2055654,193090,prior,10,1,11,22.0
217805,152984,prior,40,1,16,8.0
372728,171465,prior,26,6,8,3.0
2815005,149576,prior,8,5,18,2.0
2542962,28607,prior,4,6,18,11.0
1290986,119253,prior,11,0,9,5.0
1487515,104214,prior,2,5,17,18.0
991825,141785,prior,6,0,16,2.0
2439035,49469,prior,16,2,14,29.0
3149072,201624,prior,5,2,12,13.0
2231123,11809,prior,68,3,11,1.0
2814015,80705,prior,35,2,15,5.0
3338493,168422,prior,1,1,14,
2803952,37171,prior,54,5,4,4.0
1051551,37398,prior,17,5,10,4.0
597209,154286,prior,52,2,12,4.0
2551260,179958,prior,9,1,19,0.0
2553142,27328,prior,13,2,14,1.0
99562,119658,prior,28,1,18,6.0
625976,8113,prior,8,1,8,21.0
1853569,72815,prior,4,3,21,15.0
747228,38521,prior,27,1,1,15.0
484891,144934,prior,2,1,22,30.0
391846,138680,prior,17,5,8,7.0
445471,143560,prior,9,3,11,5.0
438298,64320,prior,14,3,8,3.0
2188798,89734,prior,19,4,13,7.0
2778345,754,prior,7,0,8,9.0
1839879,190825,prior,12,6,18,7.0
2663812,57827,prior,7,1,8,4.0
179580,60966,prior,21,3,10,3.0
2437117,4375,prior,30,0,18,7.0
1742060,188517,prior,30,2,15,1.0
654323,180077,prior,10,2,11,7.0
1516788,7821,prior,26,0,17,8.0
1670479,78050,prior,9,0,7,2.0
341947,38336,prior,14,4,13,10.0
201842,16163,prior,35,6,10,8.0
3264555,101503,prior,23,4,17,4.0
290998,16499,prior,8,1,15,4.0
1763244,157531,prior,7,3,17,25.0
1470601,61138,prior,20,2,22,7.0
1212585,72260,prior,3,1,13,10.0
905089,4958,test,7,5,8,3.0
2963485,103194,prior,5,1,11,30.0
3216565,18626,prior,26,1,21,12.0
766752,130127,prior,36,4,9,8.0
3167054,151320,prior,33,6,10,7.0
147834,130843,prior,3,4,14,30.0
1282121,186794,prior,15,0,12,30.0
2296921,101531,prior,8,1,15,6.0
1342533,38879,prior,13,2,18,5.0
2923206,112500,prior,19,6,15,7.0
2599754,10629,test,5,5,12,30.0
3106189,41327,prior,22,1,8,7.0
952411,151044,prior,1,3,16,
2518475,148453,prior,5,4,11,30.0
2148389,160823,prior,7,4,16,9.0
1723388,197507,prior,10,5,0,8.0
2159398,23026,test,7,1,16,30.0
2055959,111124,prior,8,5,9,8.0
227267,122181,prior,2,3,16,18.0
3006047,33982,prior,2,3,18,30.0
1145945,4696,prior,11,0,10,5.0
451719,20398,prior,27,1,19,2.0
2237886,162943,prior,14,0,19,3.0
1312099,101160,prior,18,6,15,0.0
1825299,3113,prior,6,6,18,30.0
2440451,45520,prior,6,2,8,8.0
874303,135176,prior,2,1,17,13.0
2607519,19371,prior,19,1,10,0.0
1566285,127693,prior,3,5,14,30.0
2363826,181547,prior,38,3,9,7.0
2668406,183292,prior,2,6,18,11.0
3115031,23060,test,23,0,12,14.0
1615967,167145,prior,12,1,19,1.0
2498335,51773,train,20,0,17,7.0
2810290,42113,prior,37,1,9,10.0
2232763,126896,prior,28,6,13,6.0
1677424,82943,prior,47,5,15,3.0
2866415,37971,prior,45,3,13,2.0
3120191,62296,prior,1,6,8,
2001617,205647,prior,3,1,17,2.0
760420,194154,prior,24,0,23,13.0
3386552,186289,prior,13,0,13,4.0
421609,18007,prior,4,0,10,3.0
475453,90646,prior,6,1,10,6.0
448688,163789,prior,25,6,17,4.0
2281956,4344,prior,9,5,23,5.0
147343,2555,train,44,6,15,13.0
801174,7579,prior,21,4,11,15.0
1288202,166784,prior,5,3,13,12.0
1597823,94543,prior,2,6,12,30.0
1118912,184001,prior,1,5,19,
2866124,49481,prior,36,3,16,14.0
2714186,78315,prior,9,6,15,14.0
1857890,114464,prior,10,1,17,21.0
