order_id,product_id,add_to_cart_order,reordered
2787322,13380,5,1
572658,14778,2,1
702422,38456,15,1
758118,33894,7,0
374148,42534,15,1
1565450,25582,11,0
2078585,9284,12,0
2550592,44517,7,0
1776897,44142,4,1
3309959,32902,13,0
176114,305,9,0
1776897,44570,1,1
1941179,35762,12,1
1941179,35973,34,0
2498920,26201,16,1
2219353,25435,17,0
1155473,32717,2,0
2891355,9755,3,0
1676905,34940,14,0
318770,5240,10,1
1946763,21777,3,1
2809547,46667,25,1
3419158,33647,8,1
1240216,43320,5,0
1036185,38200,14,1
1155473,47766,9,0
2046414,2022,2,1
2219353,21903,4,1
2733134,22451,15,0
2133551,31036,5,1
809920,32347,10,0
926991,27966,1,1
1964718,47766,2,1
1952959,13176,3,1
1246420,30461,5,0
828278,35168,3,1
1058493,44367,27,0
2295939,25146,7,1
3419158,27966,2,1
1964718,8021,11,1
1240216,21137,6,1
259284,10369,9,1
1227572,28204,2,1
1941179,14582,23,1
1319390,8518,15,1
259284,12258,12,1
1064200,36326,18,0
3166316,12113,5,0
1058493,46572,29,0
587154,27729,11,1
407922,4605,8,1
1064200,5047,17,0
1607229,21841,4,0
1319390,7051,7,0
1409734,38399,3,0
114309,27413,6,0
2961194,28968,1,1
1676905,16696,9,0
1409734,32747,13,0
1238015,33198,10,0
2078585,22481,4,0
3419158,46372,10,0
393,12341,5,0
1724093,16797,2,0
2809547,11069,28,0
407922,29307,3,0
2485732,45310,23,0
2939651,23082,3,1
702422,28250,27,1
1724093,35561,1,0
1941179,48455,19,0
1319390,45106,22,1
2891355,4605,1,1
464408,44116,11,0
2380346,20197,4,1
2485732,7781,11,1
464408,25899,20,0
318770,14267,6,1
1964718,14218,9,1
2046414,17253,3,1
1036185,23909,8,1
114309,13765,10,0
2485732,581,6,1
1221102,45948,4,1
1319390,44375,18,0
2380346,34178,16,1
1946763,47357,19,0
1989664,21137,7,1
758118,10957,4,1
1671844,20082,2,1
1064200,20765,15,0
699269,26510,22,1
828278,17821,2,1
511309,14372,2,0
76443,48745,1,1
1109826,48364,11,1
109143,13988,9,0
1565450,47674,2,0
1319390,481,12,0
2891355,47626,6,1
699269,39224,30,0
1565450,39758,20,0
864802,19057,11,1
1227989,42796,9,1
1941179,5077,4,1
2018860,19057,8,1
384530,10017,1,0
2472313,4605,5,1
1953378,8518,2,0
1238015,21174,21,0
2825121,18027,14,0
809920,21137,12,0
318770,35363,11,1
1657563,35221,6,1
1356160,21616,4,0
2229411,4605,3,1
1058493,44290,19,0
1109826,10678,12,1
2485732,33465,15,1
1036185,35199,3,1
3166316,27966,6,1
62539,17461,10,0
304846,13351,2,1
2295939,8859,1,1
2167048,23029,7,1
3358415,31883,5,0
1571982,46595,7,0
1671844,21903,11,1
3358415,10851,1,1
373658,9631,4,0
1953378,31869,14,0
1676905,45619,10,0
3334139,23765,3,1
3039231,8136,4,0
1051559,4347,12,1
366041,5876,4,1
464408,552,8,0
809920,44359,19,0
2809547,10385,3,1
2809547,31282,16,1
2733134,45664,11,0
2627425,31508,9,0
835893,41220,1,1
3414214,32139,15,0
1941179,18285,11,1
758118,22247,10,0
318770,37646,14,1
2120886,6635,5,1
2018860,47492,4,1
62539,45007,9,0
1941179,30827,14,1
3414214,36397,2,1
875421,12916,4,0
1064200,13733,20,0
2607055,45683,4,0
1867422,14223,1,0
3309959,1511,8,1
1657563,4920,4,1
3093586,19146,5,1
443247,45007,6,1
1246420,24852,1,1
2607415,13914,1,1
374148,25798,23,1
76443,34126,8,0
2873745,38768,1,1
702422,11408,21,1
3309959,4900,12,0
2397308,670,1,1
374148,27801,27,0
109143,12058,11,0
1227572,30949,11,0
1912518,27966,4,1
2439875,9554,1,1
758118,1749,3,0
2787322,41950,14,0
3358415,42599,4,1
1109826,9284,14,1
3414214,32864,12,0
1064200,20757,1,1
2809547,47209,19,1
2078585,432,3,0
1964718,30391,19,0
2472313,47626,4,1
2733134,32734,5,1
2219353,46688,9,0
2936470,25753,1,1
1246420,27086,4,0
318770,1199,17,1
1657563,35951,1,1
2007056,8518,6,0
1319390,45495,6,0
2787322,6274,4,0
1409734,29993,14,0
1565450,24097,13,0
318770,44359,9,1
2961194,40386,4,0
2876345,432,3,1
826427,13176,7,0
1953378,31717,10,0
2120886,11422,12,0
2876345,20919,5,0
254342,21616,2,1
2498920,8758,5,0
2498920,8309,3,0
1037027,36695,2,1
2844368,46562,4,1
1964718,13176,4,1
114309,27470,13,0
318770,13176,8,1
699269,516,26,1
3309959,21137,7,1
374148,2425,5,1
3162717,44449,7,1
1952959,31737,6,0
2825121,9839,21,1
62539,13176,1,1
1776897,19348,7,1
2891355,45,5,1
1941179,13249,2,1
711923,40382,6,0
384530,16137,9,1
2246291,24852,1,1
1529257,40198,3,1
2825121,31343,7,0
1460198,17469,2,1
3162717,47766,2,1
1058493,9166,17,1
572658,26751,7,0
2809547,38662,10,1
407922,23644,2,1
2235395,33787,4,0
2485732,8424,21,0
318770,39877,7,1
758118,31299,6,1
1064200,19505,2,0
3414214,48745,13,0
3093586,37646,6,1
905844,29195,1,1
1571982,13936,8,0
809920,27966,11,0
2921844,18523,1,1
1989664,46979,12,0
318770,39035,3,1
2809547,28373,12,1
3266888,16617,4,1
699269,27323,25,1
1621444,38288,7,0
3093586,16387,1,1
1064200,24427,21,0
2380346,38200,11,1
751704,40662,8,0
2295939,15984,4,1
366041,36348,10,0
1964718,45066,8,1
2078585,16797,9,1
1058493,44867,2,0
305867,48099,9,1
1227989,33810,2,0
2733134,11408,18,0
1671844,46584,12,1
373658,16521,11,1
1460198,40348,5,0
443247,40706,2,1
446127,37646,4,1
2936470,20512,2,0
699269,26709,23,1
259284,7948,15,0
2018860,41149,16,0
373658,343,16,0
2550592,21195,4,1
1319390,25435,20,0
384530,38293,2,1
2485732,19006,22,0
3166316,2078,1,0
3093586,12069,4,0
1964718,48255,14,1
2485732,43122,9,1
699269,20955,7,1
2825121,6532,27,1
1356160,16521,5,1
2825121,34969,4,0
374148,37036,17,0
1064200,33452,3,0
393,6184,2,1
259284,39160,5,1
1155473,2450,4,0
3246286,37067,2,1
1621444,39276,4,1
2825121,46667,20,1
2439875,48595,13,1
2439875,12496,12,1
2733134,41480,17,0
2191145,34519,10,1
2917865,22046,1,1
702422,10960,25,1
2733134,31506,4,1
1953378,21497,11,0
2133551,16139,1,0
3039231,27344,7,1
2419939,32230,7,1
1064200,14992,25,0
2961194,1463,3,1
2133551,30036,2,1
2873745,5258,4,0
509434,38226,1,0
1064200,35286,10,0
2485732,20734,17,1
2563762,24799,13,1
1155473,13646,15,0
2393611,24852,2,1
2191145,44426,1,1
1671844,21137,3,1
1058493,6128,21,0
1058493,9944,26,0
2219353,33862,15,1
2439875,35503,3,1
2439875,39640,11,1
2120886,10421,10,0
3334139,24852,1,1
2120886,19003,16,0
2627425,26315,1,1
2380346,40711,10,1
2733134,25705,13,0
2295939,19087,9,0
3266888,19660,1,1
3165701,48205,1,1
2982082,48864,6,0
1241783,7503,1,1
1064200,23026,7,0
1776897,29487,5,1
2961194,20344,6,0
905844,45056,7,0
1109826,36506,8,1
1036185,10275,11,1
1946763,31040,13,1
2133756,26604,6,1
2007056,21616,3,1
835893,21267,8,0
1941179,32747,1,1
864802,43768,14,1
2018860,5876,3,1
1227572,49383,10,0
2993458,47977,3,1
2485732,39560,13,1
809920,14917,7,0
176114,15290,11,1
1867422,40063,2,1
947519,16237,2,0
2133756,36929,4,1
1227572,42585,4,0
1356160,40009,14,0
2825121,7021,13,0
2563762,18113,18,1
1522391,27652,2,0
2809547,22908,22,1
1905929,25360,6,1
374148,7093,4,1
699269,11944,15,0
1240216,35547,10,0
1409734,890,7,0
699269,31730,20,1
1238015,31506,3,1
3414214,34126,10,1
2120886,24184,3,0
1867422,40825,10,1
1064200,13944,4,1
3162717,18288,4,1
1058493,36365,6,0
1657563,21709,5,1
2809547,47890,15,1
1221102,14947,3,1
1109826,49093,10,1
176114,18708,14,1
1246420,46676,8,0
2825121,24964,12,1
699269,34146,29,0
809920,49533,25,0
1941179,3391,13,0
1931344,1295,5,0
1571982,5025,9,1
1238015,46321,16,1
373658,48563,14,0
304846,43961,9,1
1912518,13176,10,0
109143,22417,14,0
1795821,11365,2,1
374148,6283,28,0
2639837,6589,9,0
699269,27388,1,1
443247,39561,11,0
702422,27336,2,1
2993458,49007,6,1
699269,24053,14,1
1037027,29987,8,0
2733134,1529,6,1
1989664,19691,3,1
1941179,19134,28,1
2607415,30591,3,1
1064200,30325,9,0
1964718,43713,13,1
2380346,49106,6,1
835893,11777,4,1
147827,29103,3,1
62539,343,7,0
1989664,49191,21,1
1941179,5025,6,0
809920,23881,15,0
699269,2234,2,1
373658,35951,1,1
1227989,42091,14,1
374148,29930,14,1
1240216,27966,7,0
1941179,44142,18,0
1409734,5296,15,0
522660,28518,10,0
1155473,9133,25,0
464408,29971,2,0
3128381,44632,2,1
1795821,13259,1,1
2167048,31504,3,1
2563762,35968,19,1
711923,6814,9,0
3419158,43961,7,1
1299060,13424,3,0
435200,30450,1,1
1676905,26360,13,1
373658,43849,15,0
318770,34243,18,1
2809547,31717,24,1
1221102,21137,7,1
699269,33129,24,1
1155473,389,8,0
2627425,48364,5,1
1953378,26061,4,0
1012402,25691,2,1
2472313,3999,2,0
1867422,23734,3,1
1867422,9076,7,0
2439875,838,14,0
2809547,36180,30,1
1946763,12624,8,1
374148,44177,3,1
109143,42824,8,0
1238015,4920,12,1
826427,25919,6,0
2498920,3704,11,0
2563762,8174,12,1
3414214,11437,1,0
2397308,9460,3,1
176114,15399,7,1
2380346,12565,2,1
1529257,39475,4,1
1012402,47196,1,0
2380346,43663,8,1
1238015,5450,13,1
374148,30767,39,0
62539,32139,6,1
494319,5077,2,0
1051559,37795,6,1
699269,26604,10,1
2219353,10314,6,1
330860,28610,2,0
1329074,28465,2,0
76443,44142,2,0
1064200,37654,8,0
2639837,13517,4,1
1964718,47759,15,0
2733134,34969,12,1
1319390,33198,16,0
2133756,17149,7,1
2825121,45007,5,0
947519,150,1,0
3309959,6328,15,1
1109826,44359,13,1
1657563,39877,2,1
373658,7120,3,1
1671844,7781,6,1
1155473,38689,5,1
2627425,21903,4,1
3039231,10070,6,1
828278,31964,1,1
1941179,21951,24,1
758118,2846,8,0
2809547,32864,29,1
1356160,47626,7,1
1227572,41290,9,0
384530,40397,8,0
76443,10749,3,1
2246291,10834,11,0
751704,47793,4,0
2007056,13984,4,0
436126,18441,7,0
1621444,2966,8,1
2046414,5607,5,0
699269,47759,8,1
1246420,13176,9,1
2485732,32864,20,1
2683895,38664,2,1
572658,29095,5,1
1238015,11520,6,1
2246291,6361,6,1
2961194,30849,8,0
304846,19057,5,1
2982082,17469,1,1
1409734,47626,8,1
1952959,17949,7,0
2419939,41716,6,1
176114,21513,3,1
2563762,46206,16,1
522660,34221,3,0
2110658,28204,4,1
753317,48857,3,0
259284,27243,14,0
2881431,43352,3,1
1912518,35951,3,1
3128381,28609,1,0
1941179,3868,37,0
1953378,42508,5,0
2219353,12456,3,1
1356160,39928,11,0
2550592,5258,1,1
1953378,10017,1,0
